Fecha,Demanda
2023-10-18-13:50:51,1173.13
2023-10-18-13:50:51,1173.13
2023-10-18-13:50:52,1181.49
2023-10-18-13:50:53,1173.68
2023-10-18-13:50:54,875
2023-10-18-13:50:55,1048.69
2023-10-18-13:50:56,975.16
2023-10-18-13:50:57,992.88
2023-10-18-13:50:58,969.66
2023-10-18-13:50:59,948.88
2023-10-18-13:51:00,945.39
2023-10-18-13:51:01,785.87
2023-10-18-13:51:02,641.95
2023-10-18-13:51:04,950.43
2023-10-18-13:51:04,950.43
2023-10-18-13:51:06,1205.45
2023-10-18-13:51:06,1205.45
2023-10-18-13:51:07,1182.74
2023-10-18-13:51:08,1169.2
2023-10-18-13:51:09,880.06
2023-10-18-13:51:10,865.91
2023-10-18-13:51:11,864.22
2023-10-18-13:51:12,1181.07
2023-10-18-13:51:13,1132.23
2023-10-18-13:51:14,1122.68
2023-10-18-13:51:15,1102.63
2023-10-18-13:51:16,1085.92
2023-10-18-13:51:17,775.58
2023-10-18-13:51:20,1111.08
2023-10-18-13:51:20,1105.33
2023-10-18-13:51:22,1071.14
2023-10-18-13:51:22,1072.79
2023-10-18-13:51:23,1050.9
2023-10-18-13:51:24,1061.08
2023-10-18-13:51:25,998.01
2023-10-18-13:51:27,753.86
2023-10-18-13:51:27,1117.9
2023-10-18-13:51:28,1093.35
2023-10-18-13:51:30,1066.18
2023-10-18-13:51:30,1090.88
2023-10-18-13:51:32,1084.9
2023-10-18-13:51:32,1092.69
2023-10-18-13:51:34,759.42
2023-10-18-13:51:38,766.01
2023-10-18-13:51:38,766.01
2023-10-18-13:51:39,769.33
2023-10-18-13:51:40,779.84
2023-10-18-13:51:41,800.24
2023-10-18-13:51:42,768.6
2023-10-18-13:51:43,762.26
2023-10-18-13:51:44,758.26
2023-10-18-13:51:45,771.21
2023-10-18-13:51:46,766.95
2023-10-18-13:51:47,775.91
2023-10-18-13:51:48,763
2023-10-18-13:51:49,760.11
2023-10-18-13:51:53,781.28
2023-10-18-13:51:54,780.17
2023-10-18-13:51:55,766.72
2023-10-18-13:51:56,771.04
2023-10-18-13:51:58,781.19
2023-10-18-13:51:58,781.19
2023-10-18-13:51:59,769.91
2023-10-18-13:52:00,777.77
2023-10-18-13:52:01,773.29
2023-10-18-13:52:02,757.34
2023-10-18-13:52:03,771.15
2023-10-18-13:52:05,764.27
2023-10-18-13:52:05,764.27
2023-10-18-13:52:06,758.21
2023-10-18-13:52:07,765.21
2023-10-18-13:52:08,772.79
2023-10-18-13:52:09,768.7
2023-10-18-13:52:10,782.21
2023-10-18-13:52:11,767.75
2023-10-18-13:52:12,772.2
2023-10-18-13:52:13,764.9
2023-10-18-13:52:14,758.01
2023-10-18-13:52:15,759.64
2023-10-18-13:52:16,761.18
2023-10-18-13:52:17,766.12
2023-10-18-13:52:18,763.4
2023-10-18-13:52:20,766.82
2023-10-18-13:52:20,766.82
2023-10-18-13:52:22,768.29
2023-10-18-13:52:23,755.37
2023-10-18-13:52:24,780.29
2023-10-18-13:52:25,755.2
2023-10-18-13:52:26,777.06
2023-10-18-13:52:27,742.14
2023-10-18-13:52:28,757.84
2023-10-18-13:52:29,752.73
2023-10-18-13:52:30,758.41
2023-10-18-13:52:30,758.09
2023-10-18-13:52:31,756.67
2023-10-18-13:52:32,772.99
2023-10-18-13:52:36,790.84
2023-10-18-13:52:37,785.47
2023-10-18-13:52:38,768.22
2023-10-18-13:52:39,769.53
2023-10-18-13:52:40,756.88
2023-10-18-13:52:41,763.51
2023-10-18-13:52:42,758.98
2023-10-18-13:52:43,760.35
2023-10-18-13:52:44,758.85
2023-10-18-13:52:46,754.58
2023-10-18-13:52:46,754.58
2023-10-18-13:52:47,754.84
2023-10-18-13:52:50,757.33
2023-10-18-13:52:50,749.86
2023-10-18-13:52:53,760.99
2023-10-18-13:52:53,789.53
2023-10-18-13:52:54,753.54
2023-10-18-13:52:55,767.16
2023-10-18-13:52:56,786.38
2023-10-18-13:52:57,768.82
2023-10-18-13:52:58,771.63
2023-10-18-13:52:59,781.9
2023-10-18-13:53:00,768.27
2023-10-18-13:53:01,766.41
2023-10-18-13:53:02,771.19
2023-10-18-13:53:06,765.67
2023-10-18-13:53:06,765.67
2023-10-18-13:53:07,778.45
2023-10-18-13:53:08,780.68
2023-10-18-13:53:09,805.89
2023-10-18-13:53:10,782.03
2023-10-18-13:53:11,790.73
2023-10-18-13:53:12,781.6
2023-10-18-13:53:13,774.06
2023-10-18-13:53:14,766.99
2023-10-18-13:53:15,765.69
2023-10-18-13:53:17,756.29
2023-10-18-13:53:17,776.77
2023-10-18-13:53:19,762.06
2023-10-18-13:53:21,778.57
2023-10-18-13:53:21,777.9
2023-10-18-13:53:22,773.56
2023-10-18-13:53:23,756.61
2023-10-18-13:53:24,768.57
2023-10-18-13:53:25,770.4
2023-10-18-13:53:26,779.5
2023-10-18-13:53:27,749.61
2023-10-18-13:53:28,772.41
2023-10-18-13:53:29,780.74
2023-10-18-13:53:30,772.53
2023-10-18-13:53:31,753.53
2023-10-18-13:53:32,754.4
2023-10-18-13:53:33,765.61
2023-10-18-13:53:35,770.84
2023-10-18-13:53:35,770.84
2023-10-18-13:53:36,770.03
2023-10-18-13:53:37,768.84
2023-10-18-13:53:38,767.03
2023-10-18-13:53:39,763.49
2023-10-18-13:53:40,756.45
2023-10-18-13:53:41,769.76
2023-10-18-13:53:42,752.29
2023-10-18-13:53:43,763.19
2023-10-18-13:53:44,754
2023-10-18-13:53:45,776.59
2023-10-18-13:53:46,757.1
2023-10-18-13:53:47,771.2
2023-10-18-13:53:49,765.3
2023-10-18-13:53:49,765.3
2023-10-18-13:53:51,771.43
2023-10-18-13:53:51,771.43
2023-10-18-13:53:52,777.44
2023-10-18-13:53:53,798.68
2023-10-18-13:53:54,766.52
2023-10-18-13:53:55,793.67
2023-10-18-13:53:56,768.84
2023-10-18-13:53:57,765.37
2023-10-18-13:53:58,770.06
2023-10-18-13:53:59,773.07
2023-10-18-13:54:00,770.3
2023-10-18-13:54:01,763.39
2023-10-18-13:54:03,764.03
2023-10-18-13:54:03,763.98
2023-10-18-13:54:08,758.38
2023-10-18-13:54:08,765.1
2023-10-18-13:54:09,759.16
2023-10-18-13:54:10,772.41
2023-10-18-13:54:11,765.25
2023-10-18-13:54:12,771.74
2023-10-18-13:54:13,771.77
2023-10-18-13:54:14,759.19
2023-10-18-13:54:16,752.88
2023-10-18-13:54:16,765.38
2023-10-18-13:54:17,756
2023-10-18-13:54:19,771.01
2023-10-18-13:54:21,764.96
2023-10-18-13:54:21,764.96
2023-10-18-13:54:22,756.82
2023-10-18-13:54:23,768.61
2023-10-18-13:54:24,750.42
2023-10-18-13:54:25,769.2
2023-10-18-13:54:26,773.64
2023-10-18-13:54:27,770.02
2023-10-18-13:54:28,763.99
2023-10-18-13:54:29,788.18
2023-10-18-13:54:30,760.49
2023-10-18-13:54:31,763.82
2023-10-18-13:54:32,624.67
2023-10-18-13:54:33,610.36
2023-10-18-13:54:35,621.25
2023-10-18-13:54:35,621.25
2023-10-18-13:54:36,621.19
2023-10-18-13:54:37,618.49
2023-10-18-13:54:38,609.49
2023-10-18-13:54:39,599.74
2023-10-18-13:54:40,612.22
2023-10-18-13:54:41,598.44
2023-10-18-13:54:42,621.42
2023-10-18-13:54:43,592.36
2023-10-18-13:54:44,613.56
2023-10-18-13:54:45,608.77
2023-10-18-13:54:46,606.24
2023-10-18-13:54:47,619.79
2023-10-18-13:54:49,605.57
2023-10-18-13:54:49,605.57
2023-10-18-13:54:51,618.58
2023-10-18-13:54:51,618.58
2023-10-18-13:54:52,625.88
2023-10-18-13:54:53,621.11
2023-10-18-13:54:56,606.6
2023-10-18-13:54:56,606.6
2023-10-18-13:54:57,618.94
2023-10-18-13:54:58,606.7
2023-10-18-13:54:59,647.19
2023-10-18-13:55:00,607.36
2023-10-18-13:55:01,611.4
2023-10-18-13:55:02,623.5
2023-10-18-13:55:03,623.33
2023-10-18-13:55:05,608.54
2023-10-18-13:55:05,608.54
2023-10-18-13:55:06,607.33
2023-10-18-13:55:07,618.71
2023-10-18-13:55:08,597.5
2023-10-18-13:55:09,626.24
2023-10-18-13:55:10,608.29
2023-10-18-13:55:11,641.82
2023-10-18-13:55:12,622.84
2023-10-18-13:55:13,634.51
2023-10-18-13:55:14,626.39
2023-10-18-13:55:15,608.31
2023-10-18-13:55:16,605.73
2023-10-18-13:55:17,612.05
2023-10-18-13:55:18,609.81
2023-10-18-13:55:20,625.32
2023-10-18-13:55:20,604.13
2023-10-18-13:55:21,620.9
2023-10-18-13:55:22,609.44
2023-10-18-13:55:23,624.64
2023-10-18-13:55:24,633.19
2023-10-18-13:55:25,615.04
2023-10-18-13:55:26,612.59
2023-10-18-13:55:27,610.29
2023-10-18-13:55:28,624.6
2023-10-18-13:55:29,596.05
2023-10-18-13:55:30,604.85
2023-10-18-13:55:31,596.34
2023-10-18-13:55:32,608.86
2023-10-18-13:55:35,614.97
2023-10-18-13:55:35,602.31
2023-10-18-13:55:36,627.28
2023-10-18-13:55:37,617.89
2023-10-18-13:55:38,620.22
2023-10-18-13:55:39,602.54
2023-10-18-13:55:40,605.98
2023-10-18-13:55:41,595.5
2023-10-18-13:55:42,613.04
2023-10-18-13:55:43,603.56
2023-10-18-13:55:44,610.38
2023-10-18-13:55:45,595.5
2023-10-18-13:55:46,607.2
2023-10-18-13:55:47,609.09
2023-10-18-13:55:49,607.16
2023-10-18-13:55:51,605.13
2023-10-18-13:55:51,605.13
2023-10-18-13:55:52,601.17
2023-10-18-13:55:53,596.68
2023-10-18-13:55:54,600.14
2023-10-18-13:55:55,604.02
2023-10-18-13:55:56,609.22
2023-10-18-13:55:57,598.45
2023-10-18-13:55:58,631.37
2023-10-18-13:55:59,618.99
2023-10-18-13:56:00,624.2
2023-10-18-13:56:01,626.43
2023-10-18-13:56:02,631.81
2023-10-18-13:56:03,613.25
2023-10-18-13:56:05,628.16
2023-10-18-13:56:05,628.16
2023-10-18-13:56:06,600.61
2023-10-18-13:56:07,614.26
2023-10-18-13:56:08,602.47
2023-10-18-13:56:09,605.16
2023-10-18-13:56:10,613.1
2023-10-18-13:56:11,603.8
2023-10-18-13:56:12,615.62
2023-10-18-13:56:13,604.06
2023-10-18-13:56:14,612.49
2023-10-18-13:56:15,616.75
2023-10-18-13:56:16,622.83
2023-10-18-13:56:18,617.86
2023-10-18-13:56:18,617.86
2023-10-18-13:56:23,611.74
2023-10-18-13:56:23,611.58
2023-10-18-13:56:24,613.16
2023-10-18-13:56:25,1685.11
2023-10-18-13:56:26,700.46
2023-10-18-13:56:27,679.43
2023-10-18-13:56:28,687.9
2023-10-18-13:56:29,706.65
2023-10-18-13:56:30,689.52
2023-10-18-13:56:31,695.5
2023-10-18-13:56:32,679.99
2023-10-18-13:56:33,689.19
2023-10-18-13:56:34,690.79
2023-10-18-13:56:36,683.95
2023-10-18-13:56:36,683.95
2023-10-18-13:56:37,702.13
2023-10-18-13:56:38,683.4
2023-10-18-13:56:39,694.82
2023-10-18-13:56:40,712.96
2023-10-18-13:56:41,704.39
2023-10-18-13:56:42,712.44
2023-10-18-13:56:43,715.04
2023-10-18-13:56:44,722.22
2023-10-18-13:56:45,702.93
2023-10-18-13:56:46,707.35
2023-10-18-13:56:47,712.09
2023-10-18-13:56:49,689.11
2023-10-18-13:56:49,689.11
2023-10-18-13:56:51,720.86
2023-10-18-13:56:51,720.86
2023-10-18-13:56:52,690.8
2023-10-18-13:56:53,698.25
2023-10-18-13:56:56,701.13
2023-10-18-13:56:57,704.57
2023-10-18-13:56:58,690.42
2023-10-18-13:56:59,703.26
2023-10-18-13:57:00,702.84
2023-10-18-13:57:01,695.97
2023-10-18-13:57:01,689.08
2023-10-18-13:57:02,702.33
2023-10-18-13:57:06,686.77
2023-10-18-13:57:06,686.77
2023-10-18-13:57:07,684.21
2023-10-18-13:57:09,691.09
2023-10-18-13:57:10,679.89
2023-10-18-13:57:10,684.54
2023-10-18-13:57:12,686.51
2023-10-18-13:57:13,688.48
2023-10-18-13:57:14,689.29
2023-10-18-13:57:16,677.72
2023-10-18-13:57:16,686.06
2023-10-18-13:57:17,705.92
2023-10-18-13:57:18,677.64
2023-10-18-13:57:20,670.88
2023-10-18-13:57:21,687.19
2023-10-18-13:57:21,682.42
2023-10-18-13:57:23,685.41
2023-10-18-13:57:24,682.55
2023-10-18-13:57:25,691.58
2023-10-18-13:57:26,676.76
2023-10-18-13:57:27,675.64
2023-10-18-13:57:28,697.59
2023-10-18-13:57:28,684.04
2023-10-18-13:57:29,704.45
2023-10-18-13:57:31,695.4
2023-10-18-13:57:32,695.4
2023-10-18-13:57:33,692.55
2023-10-18-13:57:34,696.02
2023-10-18-13:57:36,672.71
2023-10-18-13:57:36,672.71
2023-10-18-13:57:37,687.06
2023-10-18-13:57:38,684.97
2023-10-18-13:57:39,694.93
2023-10-18-13:57:40,699.05
2023-10-18-13:57:41,680.45
2023-10-18-13:57:43,699.49
2023-10-18-13:57:43,696.81
2023-10-18-13:57:45,683.59
2023-10-18-13:57:46,706
2023-10-18-13:57:47,690.46
2023-10-18-13:57:48,691.16
2023-10-18-13:57:50,682.65
2023-10-18-13:57:51,708.13
2023-10-18-13:57:51,708.01
2023-10-18-13:57:52,688.13
2023-10-18-13:57:53,700.5
2023-10-18-13:57:54,704.29
2023-10-18-13:57:55,702.52
2023-10-18-13:57:56,701.45
2023-10-18-13:57:57,717.52
2023-10-18-13:57:58,704.15
2023-10-18-13:57:59,703.3
2023-10-18-13:58:00,688.55
2023-10-18-13:58:01,690.52
2023-10-18-13:58:02,696.89
2023-10-18-13:58:05,709.16
2023-10-18-13:58:05,687.76
2023-10-18-13:58:06,691.08
2023-10-18-13:58:07,695.16
2023-10-18-13:58:08,691.37
2023-10-18-13:58:09,686.33
2023-10-18-13:58:10,683.05
2023-10-18-13:58:11,685.95
2023-10-18-13:58:12,681.69
2023-10-18-13:58:13,710.62
2023-10-18-13:58:14,686.57
2023-10-18-13:58:15,695.04
2023-10-18-13:58:16,682.74
2023-10-18-13:58:17,674.42
2023-10-18-13:58:18,708.17
2023-10-18-13:58:20,683.38
2023-10-18-13:58:20,683.38
2023-10-18-13:58:21,686.15
2023-10-18-13:58:22,699.91
2023-10-18-13:58:23,679.31
2023-10-18-13:58:24,717.44
2023-10-18-13:58:25,689.22
2023-10-18-13:58:26,692.91
2023-10-18-13:58:27,689.21
2023-10-18-13:58:28,691.92
2023-10-18-13:58:29,690.82
2023-10-18-13:58:30,692.33
2023-10-18-13:58:31,714.25
2023-10-18-13:58:32,842.05
2023-10-18-13:58:33,1023.78
2023-10-18-13:58:35,985.44
2023-10-18-13:58:35,985.44
2023-10-18-13:58:36,989.9
2023-10-18-13:58:37,706.83
2023-10-18-13:58:38,700.32
2023-10-18-13:58:39,1174.54
2023-10-18-13:58:40,1026.4
2023-10-18-13:58:41,1003.42
2023-10-18-13:58:42,1006.91
2023-10-18-13:58:43,1005.58
2023-10-18-13:58:45,740
2023-10-18-13:58:46,685.46
2023-10-18-13:58:47,1143.3
2023-10-18-13:58:48,1051.93
2023-10-18-13:58:49,1008.92
2023-10-18-13:58:51,1003.46
2023-10-18-13:58:51,1003.46
2023-10-18-13:58:52,983.75
2023-10-18-13:58:53,719.06
2023-10-18-13:58:54,712.05
2023-10-18-13:58:55,1045.61
2023-10-18-13:58:56,1028.39
2023-10-18-13:58:57,998.64
2023-10-18-13:58:58,1036.92
2023-10-18-13:58:59,1001.11
2023-10-18-13:59:00,708.92
2023-10-18-13:59:01,674.05
2023-10-18-13:59:02,1155.91
2023-10-18-13:59:03,1054.95
2023-10-18-13:59:05,990.17
2023-10-18-13:59:05,990.17
2023-10-18-13:59:06,989.38
2023-10-18-13:59:07,983.19
2023-10-18-13:59:08,681.06
2023-10-18-13:59:09,1089.03
2023-10-18-13:59:10,1021.78
2023-10-18-13:59:11,1015.08
2023-10-18-13:59:12,1015.23
2023-10-18-13:59:13,1003.57
2023-10-18-13:59:14,1015.09
2023-10-18-13:59:15,1009.23
2023-10-18-13:59:16,678.97
2023-10-18-13:59:17,687.74
2023-10-18-13:59:18,1046.56
2023-10-18-13:59:21,1037.13
2023-10-18-13:59:21,1062.84
2023-10-18-13:59:22,1015.21
2023-10-18-13:59:23,1022.77
2023-10-18-13:59:24,740.82
2023-10-18-13:59:26,1009.37
2023-10-18-13:59:28,1015.66
2023-10-18-13:59:29,1033.36
2023-10-18-13:59:30,1003.25
2023-10-18-13:59:31,704.96
2023-10-18-13:59:32,682.43
2023-10-18-13:59:33,854.74
2023-10-18-13:59:34,1026.82
2023-10-18-13:59:35,1026.82
2023-10-18-13:59:36,994.85
2023-10-18-13:59:36,994.85
2023-10-18-13:59:37,991.46
2023-10-18-13:59:38,1000.94
2023-10-18-13:59:39,702.93
2023-10-18-13:59:40,1069.78
2023-10-18-13:59:41,1037.82
2023-10-18-13:59:42,1009.05
2023-10-18-13:59:43,1013.41
2023-10-18-13:59:44,1019.47
2023-10-18-13:59:45,1007.67
2023-10-18-13:59:46,685.94
2023-10-18-13:59:47,684.93
2023-10-18-13:59:48,1148.59
2023-10-18-13:59:53,985.75
2023-10-18-13:59:53,1003.45
2023-10-18-13:59:54,987.53
2023-10-18-13:59:55,688.68
2023-10-18-13:59:56,672.74
2023-10-18-13:59:57,1055.22
2023-10-18-13:59:58,1026.01
2023-10-18-13:59:59,1019.98
2023-10-18-14:00:00,1003.36
2023-10-18-14:00:01,1004.44
2023-10-18-14:00:02,1012.48
2023-10-18-14:00:03,678.08
2023-10-18-14:00:04,1035.5
2023-10-18-14:00:06,1005.97
2023-10-18-14:00:06,1005.97
2023-10-18-14:00:07,996.15
2023-10-18-14:00:08,1014.2
2023-10-18-14:00:09,1000.41
2023-10-18-14:00:10,712.44
2023-10-18-14:00:11,677.72
2023-10-18-14:00:12,1023.99
2023-10-18-14:00:13,1022.11
2023-10-18-14:00:14,1023.5
2023-10-18-14:00:16,1014.4
2023-10-18-14:00:16,1008.58
2023-10-18-14:00:17,1007.37
2023-10-18-14:00:20,1036.62
2023-10-18-14:00:21,1013.27
2023-10-18-14:00:21,1023.05
2023-10-18-14:00:22,997.6
2023-10-18-14:00:23,981.21
2023-10-18-14:00:24,1007.33
2023-10-18-14:00:25,1001.97
2023-10-18-14:00:26,680.63
2023-10-18-14:00:27,1091.79
2023-10-18-14:00:28,1014.1
2023-10-18-14:00:29,1006.86
2023-10-18-14:00:30,1007.54
2023-10-18-14:00:31,1012.69
2023-10-18-14:00:32,1009.48
2023-10-18-14:00:33,693.91
2023-10-18-14:00:35,1016.18
2023-10-18-14:00:35,1018.1
2023-10-18-14:00:36,996.2
2023-10-18-14:00:38,980.37
2023-10-18-14:00:38,999.15
2023-10-18-14:00:39,983.67
2023-10-18-14:00:40,725.4
2023-10-18-14:00:41,563.41
2023-10-18-14:00:42,566.65
2023-10-18-14:00:44,929
2023-10-18-14:00:44,907.93
2023-10-18-14:00:45,899.71
2023-10-18-14:00:46,891.39
2023-10-18-14:00:47,882.49
2023-10-18-14:00:49,581.46
2023-10-18-14:00:51,983.26
2023-10-18-14:00:51,983.26
2023-10-18-14:00:52,890.95
2023-10-18-14:00:53,896.97
2023-10-18-14:00:54,890.6
2023-10-18-14:00:55,884.9
2023-10-18-14:00:56,855.24
2023-10-18-14:00:57,686.22
2023-10-18-14:00:58,557.26
2023-10-18-14:00:59,912.26
2023-10-18-14:01:00,893.41
2023-10-18-14:01:01,904.22
2023-10-18-14:01:02,893.02
2023-10-18-14:01:03,901.32
2023-10-18-14:01:05,563.55
2023-10-18-14:01:05,563.55
2023-10-18-14:01:06,574.7
2023-10-18-14:01:07,979.41
2023-10-18-14:01:08,887.03
2023-10-18-14:01:09,875.28
2023-10-18-14:01:10,857.37
2023-10-18-14:01:11,875.21
2023-10-18-14:01:12,873.7
2023-10-18-14:01:13,564.39
2023-10-18-14:01:14,1047.68
2023-10-18-14:01:15,920.22
2023-10-18-14:01:16,901.4
2023-10-18-14:01:17,896.25
2023-10-18-14:01:19,890.31
2023-10-18-14:01:19,890.31
2023-10-18-14:01:21,575.36
2023-10-18-14:01:21,575.36
2023-10-18-14:01:22,975.44
2023-10-18-14:01:23,896.89
2023-10-18-14:01:24,880.48
2023-10-18-14:01:25,877.69
2023-10-18-14:01:26,867.13
2023-10-18-14:01:27,860
2023-10-18-14:01:28,605.29
2023-10-18-14:01:29,553.54
2023-10-18-14:01:30,921.39
2023-10-18-14:01:31,898.09
2023-10-18-14:01:32,892.59
2023-10-18-14:01:35,879.58
2023-10-18-14:01:35,882.19
2023-10-18-14:01:36,570.18
2023-10-18-14:01:37,568.14
2023-10-18-14:01:38,552.28
2023-10-18-14:01:39,922.49
2023-10-18-14:01:41,880.18
2023-10-18-14:01:41,880.18
2023-10-18-14:01:42,892.67
2023-10-18-14:01:43,894.67
2023-10-18-14:01:44,558.34
2023-10-18-14:01:45,566.5
2023-10-18-14:01:46,959.99
2023-10-18-14:01:47,912.97
2023-10-18-14:01:50,876.39
2023-10-18-14:01:50,874.98
2023-10-18-14:01:51,884.79
2023-10-18-14:01:52,549.52
2023-10-18-14:01:53,983.66
2023-10-18-14:01:54,884.52
2023-10-18-14:01:55,882.58
2023-10-18-14:01:56,882.9
2023-10-18-14:01:57,871.76
2023-10-18-14:01:58,874.48
2023-10-18-14:01:59,883.83
2023-10-18-14:02:00,561.58
2023-10-18-14:02:01,569.22
2023-10-18-14:02:02,895.05
2023-10-18-14:02:03,844.59
2023-10-18-14:02:05,821.55
2023-10-18-14:02:05,832.03
2023-10-18-14:02:06,827.33
2023-10-18-14:02:07,504.17
2023-10-18-14:02:08,510.46
2023-10-18-14:02:09,860.3
2023-10-18-14:02:10,825.7
2023-10-18-14:02:11,842.24
2023-10-18-14:02:12,811.03
2023-10-18-14:02:13,810.03
2023-10-18-14:02:14,826.02
2023-10-18-14:02:15,499.85
2023-10-18-14:02:16,934.48
2023-10-18-14:02:17,853.25
2023-10-18-14:02:21,816.73
2023-10-18-14:02:21,816.73
2023-10-18-14:02:22,831.51
2023-10-18-14:02:24,499.78
2023-10-18-14:02:25,876.35
2023-10-18-14:02:26,837.29
2023-10-18-14:02:27,855.15
2023-10-18-14:02:28,836.78
2023-10-18-14:02:28,820.26
2023-10-18-14:02:31,630.27
2023-10-18-14:02:31,630.27
2023-10-18-14:02:32,531.66
2023-10-18-14:02:33,499.07
2023-10-18-14:02:34,860.83
2023-10-18-14:02:38,850.8
2023-10-18-14:02:38,844.6
2023-10-18-14:02:39,514.73
2023-10-18-14:02:42,847.6
2023-10-18-14:02:43,847.6
2023-10-18-14:02:44,830.6
2023-10-18-14:02:45,835.54
2023-10-18-14:02:46,836.44
2023-10-18-14:02:46,589.09
2023-10-18-14:02:47,507.69
2023-10-18-14:02:50,874.18
2023-10-18-14:02:50,871.21
2023-10-18-14:02:52,849.74
2023-10-18-14:02:52,849.74
2023-10-18-14:02:53,853.86
2023-10-18-14:02:54,848.89
2023-10-18-14:02:55,558.82
2023-10-18-14:02:56,529.36
2023-10-18-14:02:57,544.85
2023-10-18-14:02:58,850.61
2023-10-18-14:02:59,819.13
2023-10-18-14:03:00,825.19
2023-10-18-14:03:01,828.74
2023-10-18-14:03:02,821.69
2023-10-18-14:03:03,835.5
2023-10-18-14:03:05,892.55
2023-10-18-14:03:05,892.55
2023-10-18-14:03:06,845.13
2023-10-18-14:03:07,858.63
2023-10-18-14:03:08,837.7
2023-10-18-14:03:09,823.67
2023-10-18-14:03:10,819.45
2023-10-18-14:03:11,520.83
2023-10-18-14:03:12,493.85
2023-10-18-14:03:13,855.21
2023-10-18-14:03:15,818.75
2023-10-18-14:03:16,834.52
2023-10-18-14:03:17,814.39
2023-10-18-14:03:18,833.02
2023-10-18-14:03:20,521.64
2023-10-18-14:03:21,853.02
2023-10-18-14:03:21,848.44
2023-10-18-14:03:22,822.28
2023-10-18-14:03:23,827.52
2023-10-18-14:03:24,834.65
2023-10-18-14:03:25,824.18
2023-10-18-14:03:26,512.11
2023-10-18-14:03:27,499.4
2023-10-18-14:03:28,892.92
2023-10-18-14:03:29,824.24
2023-10-18-14:03:30,830.07
2023-10-18-14:03:32,822.62
2023-10-18-14:03:33,823.87
2023-10-18-14:03:34,718.94
2023-10-18-14:03:38,494.71
2023-10-18-14:03:38,519.68
2023-10-18-14:03:39,494.18
2023-10-18-14:03:40,496.3
2023-10-18-14:03:41,521.2
2023-10-18-14:03:42,506.32
2023-10-18-14:03:43,500.73
2023-10-18-14:03:44,504.44
2023-10-18-14:03:46,515.22
2023-10-18-14:03:47,513.21
2023-10-18-14:03:48,501
2023-10-18-14:03:49,502.55
2023-10-18-14:03:51,508.75
2023-10-18-14:03:51,509.66
2023-10-18-14:03:52,509.66
2023-10-18-14:03:53,510.29
2023-10-18-14:03:54,507.08
2023-10-18-14:03:55,504.63
2023-10-18-14:03:56,495.52
2023-10-18-14:03:57,500.72
2023-10-18-14:03:58,507.14
2023-10-18-14:03:59,513.67
2023-10-18-14:04:00,507.54
2023-10-18-14:04:01,505.65
2023-10-18-14:04:03,489.78
2023-10-18-14:04:03,506.65
2023-10-18-14:04:04,503.19
2023-10-18-14:04:06,500.46
2023-10-18-14:04:06,500.46
2023-10-18-14:04:07,504.65
2023-10-18-14:04:08,499.44
2023-10-18-14:04:09,492.55
2023-10-18-14:04:10,503.88
2023-10-18-14:04:11,494.69
2023-10-18-14:04:12,511.43
2023-10-18-14:04:13,493.91
2023-10-18-14:04:14,512.7
2023-10-18-14:04:15,507.28
2023-10-18-14:04:16,506.23
2023-10-18-14:04:17,517.21
2023-10-18-14:04:18,521.5
2023-10-18-14:04:20,497.54
2023-10-18-14:04:20,509.96
2023-10-18-14:04:21,549.07
2023-10-18-14:04:22,512.24
2023-10-18-14:04:23,497.7
2023-10-18-14:04:24,509.04
2023-10-18-14:04:25,530.17
2023-10-18-14:04:26,518.48
2023-10-18-14:04:27,499.68
2023-10-18-14:04:28,492.39
2023-10-18-14:04:29,495.81
2023-10-18-14:04:30,508.04
2023-10-18-14:04:31,507.68
2023-10-18-14:04:32,502.27
2023-10-18-14:04:33,515.6
2023-10-18-14:04:38,501.61
2023-10-18-14:04:38,503.43
2023-10-18-14:04:39,507.49
2023-10-18-14:04:40,504.44
2023-10-18-14:04:41,506.69
2023-10-18-14:04:43,493.78
2023-10-18-14:04:43,493.78
2023-10-18-14:04:44,518.37
2023-10-18-14:04:45,497.47
2023-10-18-14:04:46,506.38
2023-10-18-14:04:47,506.63
2023-10-18-14:04:48,520.49
2023-10-18-14:04:49,512.09
2023-10-18-14:04:51,509.23
2023-10-18-14:04:51,509.23
2023-10-18-14:04:52,511.47
2023-10-18-14:04:53,500.81
2023-10-18-14:04:54,504.23
2023-10-18-14:04:55,499.92
2023-10-18-14:04:56,498.36
2023-10-18-14:04:57,510.52
2023-10-18-14:04:58,504.2
2023-10-18-14:04:59,508.88
2023-10-18-14:05:00,508.24
2023-10-18-14:05:01,521.23
2023-10-18-14:05:02,516.34
2023-10-18-14:05:04,504.53
2023-10-18-14:05:04,504.53
2023-10-18-14:05:06,509.37
2023-10-18-14:05:06,509.37
2023-10-18-14:05:07,511.09
2023-10-18-14:05:08,492.9
2023-10-18-14:05:10,502.59
2023-10-18-14:05:10,502.59
2023-10-18-14:05:11,496.75
2023-10-18-14:05:13,488.82
2023-10-18-14:05:13,483.79
2023-10-18-14:05:14,507.8
2023-10-18-14:05:16,494.74
2023-10-18-14:05:16,490.78
2023-10-18-14:05:18,507.15
2023-10-18-14:05:19,500.15
2023-10-18-14:05:21,490.05
2023-10-18-14:05:21,490.05
2023-10-18-14:05:22,504.43
2023-10-18-14:05:23,494.79
2023-10-18-14:05:24,495.93
2023-10-18-14:05:25,497.04
