Fecha,Demanda
2023-10-09-16:42:22,397.71
2023-10-09-16:42:23,400.72
2023-10-09-16:42:24,410.52
2023-10-09-16:42:25,398.44
2023-10-09-16:42:26,411.94
2023-10-09-16:42:26,421.35
2023-10-09-16:42:29,419.65
2023-10-09-16:42:30,419.59
2023-10-09-16:42:31,425.82
2023-10-09-16:42:32,423.74
2023-10-09-16:42:33,419.91
2023-10-09-16:42:34,402.53
2023-10-09-16:42:35,410.11
2023-10-09-16:42:36,401.85
2023-10-09-16:42:37,412.67
2023-10-09-16:42:38,399.31
2023-10-09-16:42:38,405.7
2023-10-09-16:42:39,409.29
2023-10-09-16:42:40,401.27
2023-10-09-16:42:41,411.4
2023-10-09-16:42:42,399.02
2023-10-09-16:42:46,495.33
2023-10-09-16:42:47,605.34
2023-10-09-16:42:48,588.44
2023-10-09-16:42:49,602.3
2023-10-09-16:42:50,594.39
2023-10-09-16:42:51,591.02
2023-10-09-16:42:52,603.57
2023-10-09-16:42:53,603.4
2023-10-09-16:42:55,595.63
2023-10-09-16:42:56,603.95
2023-10-09-16:42:57,591.28
2023-10-09-16:43:01,592.3
2023-10-09-16:43:02,591.8
2023-10-09-16:43:04,608.39
2023-10-09-16:43:06,594.09
2023-10-09-16:43:07,601.91
2023-10-09-16:43:08,606.78
2023-10-09-16:43:09,590.76
2023-10-09-16:43:11,606.77
2023-10-09-16:43:12,601.86
2023-10-09-16:43:13,604.66
2023-10-09-16:43:14,596.17
2023-10-09-16:43:16,592.61
2023-10-09-16:43:18,604.56
2023-10-09-16:43:19,591.65
2023-10-09-16:43:20,590
2023-10-09-16:43:21,596.15
2023-10-09-16:43:22,593.12
2023-10-09-16:43:23,600.65
2023-10-09-16:43:24,586.23
2023-10-09-16:43:25,590.98
2023-10-09-16:43:26,594.77
2023-10-09-16:43:27,585.54
2023-10-09-16:43:28,586.78
2023-10-09-16:43:30,598.38
2023-10-09-16:43:31,585.41
2023-10-09-16:43:32,602.56
2023-10-09-16:43:33,590.45
2023-10-09-16:43:34,601.18
2023-10-09-16:43:35,590.43
2023-10-09-16:43:36,597.1
2023-10-09-16:43:37,581.89
2023-10-09-16:43:38,604.65
2023-10-09-16:43:39,586.35
2023-10-09-16:43:40,598.5
2023-10-09-16:43:41,587.73
2023-10-09-16:43:42,587.81
2023-10-09-16:43:43,606.17
2023-10-09-16:43:45,599.69
2023-10-09-16:43:46,585.47
2023-10-09-16:43:47,593.58
2023-10-09-16:43:48,581.98
2023-10-09-16:43:49,585.91
2023-10-09-16:43:50,599.23
2023-10-09-16:43:51,594.06
2023-10-09-16:43:52,578.95
2023-10-09-16:43:53,583.16
2023-10-09-16:43:54,596.29
2023-10-09-16:43:54,577.94
2023-10-09-16:43:55,592.55
2023-10-09-16:43:56,588.07
2023-10-09-16:43:58,586.48
2023-10-09-16:44:00,590.87
2023-10-09-16:44:01,593.77
2023-10-09-16:44:02,581.96
2023-10-09-16:44:03,586.87
2023-10-09-16:44:04,595.71
2023-10-09-16:44:05,582.38
2023-10-09-16:44:06,595.14
2023-10-09-16:44:07,584.75
2023-10-09-16:44:08,593.93
2023-10-09-16:44:09,578.69
2023-10-09-16:44:10,594.12
2023-10-09-16:44:11,581.35
2023-10-09-16:44:12,580.73
2023-10-09-16:44:13,598.33
2023-10-09-16:44:14,590.95
2023-10-09-16:44:15,588.03
2023-10-09-16:44:16,584.12
2023-10-09-16:44:17,596.02
2023-10-09-16:44:18,592.14
2023-10-09-16:44:19,588.25
2023-10-09-16:44:20,585.39
2023-10-09-16:44:21,594.96
2023-10-09-16:44:22,579.34
2023-10-09-16:44:23,602.44
2023-10-09-16:44:24,578.63
2023-10-09-16:44:25,591.05
2023-10-09-16:44:26,579.57
2023-10-09-16:44:27,579.06
2023-10-09-16:44:31,580.64
2023-10-09-16:44:32,591.45
2023-10-09-16:44:33,581.89
2023-10-09-16:44:34,582.87
2023-10-09-16:44:35,579.41
2023-10-09-16:44:36,592.32
2023-10-09-16:44:37,575.84
2023-10-09-16:44:38,579.89
2023-10-09-16:44:39,588.15
2023-10-09-16:44:41,581.23
2023-10-09-16:44:42,589.24
2023-10-09-16:44:45,594.07
2023-10-09-16:44:47,592.91
2023-10-09-16:44:48,580.35
2023-10-09-16:44:49,595.18
2023-10-09-16:44:50,592.31
2023-10-09-16:44:51,590.44
2023-10-09-16:44:52,578.93
2023-10-09-16:44:54,593.91
2023-10-09-16:44:55,583.7
2023-10-09-16:44:56,576.24
2023-10-09-16:44:58,586.15
2023-10-09-16:45:00,584.18
2023-10-09-16:45:02,575.91
2023-10-09-16:45:02,585.27
2023-10-09-16:45:03,586.57
2023-10-09-16:45:04,579.3
2023-10-09-16:45:05,598.36
2023-10-09-16:45:06,581.84
2023-10-09-16:45:07,591
2023-10-09-16:45:08,580.96
2023-10-09-16:45:09,598.75
2023-10-09-16:45:10,583.68
2023-10-09-16:45:11,584.3
2023-10-09-16:45:12,597.58
2023-10-09-16:45:13,593.85
2023-10-09-16:45:14,585.57
2023-10-09-16:45:15,588.84
2023-10-09-16:45:16,593.43
2023-10-09-16:45:17,590.39
2023-10-09-16:45:18,591.57
2023-10-09-16:45:19,580.44
2023-10-09-16:45:20,596.57
2023-10-09-16:45:21,591.2
2023-10-09-16:45:22,602.8
2023-10-09-16:45:23,589.37
2023-10-09-16:45:24,613.02
2023-10-09-16:45:25,586.11
2023-10-09-16:45:26,598.29
2023-10-09-16:45:27,593.33
2023-10-09-16:45:28,601.59
2023-10-09-16:45:30,592.69
2023-10-09-16:45:31,584.84
2023-10-09-16:45:32,591.53
2023-10-09-16:45:33,595.93
2023-10-09-16:45:34,582.17
2023-10-09-16:45:35,580.2
2023-10-09-16:45:36,584.72
2023-10-09-16:45:37,593.75
2023-10-09-16:45:38,579.49
2023-10-09-16:45:39,593.74
2023-10-09-16:45:40,581.25
2023-10-09-16:45:41,594.5
2023-10-09-16:45:42,587.06
2023-10-09-16:45:43,589.2
2023-10-09-16:45:44,586.57
2023-10-09-16:45:45,594.2
2023-10-09-16:45:46,578.47
2023-10-09-16:45:47,592.31
2023-10-09-16:45:48,584.44
2023-10-09-16:45:49,578.98
2023-10-09-16:45:50,578.13
2023-10-09-16:45:51,587.31
2023-10-09-16:45:52,589.86
2023-10-09-16:45:54,579.71
2023-10-09-16:45:55,589.39
2023-10-09-16:45:57,591.97
2023-10-09-16:45:58,580.97
2023-10-09-16:46:01,586.61
2023-10-09-16:46:02,580.09
2023-10-09-16:46:03,578.53
2023-10-09-16:46:04,593.81
2023-10-09-16:46:05,578.43
2023-10-09-16:46:06,595.25
2023-10-09-16:46:07,586.61
2023-10-09-16:46:08,592.11
2023-10-09-16:46:09,580.28
2023-10-09-16:46:10,583.73
2023-10-09-16:46:11,592.48
2023-10-09-16:46:12,577.93
2023-10-09-16:46:13,594.7
2023-10-09-16:46:14,585.77
2023-10-09-16:46:16,581.51
2023-10-09-16:46:18,581.92
2023-10-09-16:46:19,585.54
2023-10-09-16:46:20,581.93
2023-10-09-16:46:21,594.43
2023-10-09-16:46:22,577.93
2023-10-09-16:46:24,579.42
2023-10-09-16:46:25,591.79
2023-10-09-16:46:26,580.02
2023-10-09-16:46:27,598.66
2023-10-09-16:46:30,594.65
2023-10-09-16:46:30,579.75
2023-10-09-16:46:31,594.44
2023-10-09-16:46:32,583.53
2023-10-09-16:46:33,585.03
2023-10-09-16:46:34,579.81
2023-10-09-16:46:35,587.15
2023-10-09-16:46:36,587.77
2023-10-09-16:46:37,592.2
2023-10-09-16:46:38,575.64
2023-10-09-16:46:39,585.3
2023-10-09-16:46:40,586.04
2023-10-09-16:46:41,578.33
2023-10-09-16:46:42,590.73
2023-10-09-16:46:44,584.7
2023-10-09-16:46:46,590.36
2023-10-09-16:46:47,584.93
2023-10-09-16:46:48,586.94
2023-10-09-16:46:50,580.53
2023-10-09-16:46:51,580.4
2023-10-09-16:46:52,583.76
2023-10-09-16:46:53,590.93
2023-10-09-16:46:54,585.56
2023-10-09-16:46:55,589.59
2023-10-09-16:46:56,607.76
2023-10-09-16:46:57,597.34
2023-10-09-16:47:01,592.95
2023-10-09-16:47:02,597.7
2023-10-09-16:47:03,594.8
2023-10-09-16:47:04,597.68
2023-10-09-16:47:05,587.47
2023-10-09-16:47:05,587.7
2023-10-09-16:47:06,580.66
2023-10-09-16:47:07,586.36
2023-10-09-16:47:08,588.43
2023-10-09-16:47:09,584.91
2023-10-09-16:47:10,589.51
2023-10-09-16:47:11,586.66
2023-10-09-16:47:12,602.09
2023-10-09-16:47:14,596.03
2023-10-09-16:47:15,579.28
2023-10-09-16:47:16,591.1
2023-10-09-16:47:17,585.86
2023-10-09-16:47:18,583.86
2023-10-09-16:47:19,581.44
2023-10-09-16:47:20,593.3
2023-10-09-16:47:21,595.54
2023-10-09-16:47:22,586.57
2023-10-09-16:47:23,579.78
2023-10-09-16:47:24,584.96
2023-10-09-16:47:25,592.66
2023-10-09-16:47:26,579.12
2023-10-09-16:47:27,595.18
2023-10-09-16:47:28,587.25
2023-10-09-16:47:29,590.97
2023-10-09-16:47:30,579.14
2023-10-09-16:47:31,590.6
2023-10-09-16:47:32,588.52
2023-10-09-16:47:34,587.74
2023-10-09-16:47:35,592.11
2023-10-09-16:47:37,588.89
2023-10-09-16:47:38,595.69
2023-10-09-16:47:39,584.71
2023-10-09-16:47:40,593.18
2023-10-09-16:47:41,592.73
2023-10-09-16:47:42,592.55
2023-10-09-16:47:44,592.91
2023-10-09-16:47:45,579.98
2023-10-09-16:47:46,592.88
2023-10-09-16:47:47,590.25
2023-10-09-16:47:48,582.57
2023-10-09-16:47:49,582.28
2023-10-09-16:47:50,588.09
2023-10-09-16:47:51,594.16
2023-10-09-16:47:52,582.01
2023-10-09-16:47:53,596.11
2023-10-09-16:47:54,585.31
2023-10-09-16:47:55,602.53
2023-10-09-16:47:56,583.63
2023-10-09-16:47:57,593.94
2023-10-09-16:47:59,584.42
2023-10-09-16:48:01,595.87
2023-10-09-16:48:02,591.9
2023-10-09-16:48:03,582.74
2023-10-09-16:48:04,601.19
2023-10-09-16:48:05,591.01
2023-10-09-16:48:06,586.06
2023-10-09-16:48:07,583.53
2023-10-09-16:48:07,600.9
2023-10-09-16:48:08,586.57
2023-10-09-16:48:09,586.68
2023-10-09-16:48:10,592.43
2023-10-09-16:48:11,586.11
2023-10-09-16:48:12,584.35
2023-10-09-16:48:13,587.02
2023-10-09-16:48:14,597.09
2023-10-09-16:48:15,581.54
2023-10-09-16:48:16,593.64
2023-10-09-16:48:17,581.51
2023-10-09-16:48:18,592.64
2023-10-09-16:48:19,584.9
2023-10-09-16:48:20,592.47
2023-10-09-16:48:21,589.09
2023-10-09-16:48:22,581.89
2023-10-09-16:48:24,583.42
2023-10-09-16:48:26,584.17
2023-10-09-16:48:27,599.36
2023-10-09-16:48:29,583.66
2023-10-09-16:48:31,592.32
2023-10-09-16:48:32,584.98
2023-10-09-16:48:33,581.07
2023-10-09-16:48:34,585.18
2023-10-09-16:48:35,599.69
2023-10-09-16:48:36,598.35
2023-10-09-16:48:37,581.61
2023-10-09-16:48:38,591.37
2023-10-09-16:48:39,588.66
2023-10-09-16:48:40,599.47
2023-10-09-16:48:41,588.22
2023-10-09-16:48:42,599.65
2023-10-09-16:48:43,585.31
2023-10-09-16:48:44,592.39
2023-10-09-16:48:46,602.37
2023-10-09-16:48:49,580.65
2023-10-09-16:48:50,595.35
2023-10-09-16:48:51,580.77
2023-10-09-16:48:53,596.12
2023-10-09-16:48:54,586.27
2023-10-09-16:48:55,589.98
2023-10-09-16:48:56,583.75
2023-10-09-16:48:57,594.38
2023-10-09-16:48:58,582.96
2023-10-09-16:48:59,588.68
2023-10-09-16:49:00,582.72
2023-10-09-16:49:01,594.14
2023-10-09-16:49:02,580.57
2023-10-09-16:49:03,586.61
2023-10-09-16:49:05,592.74
2023-10-09-16:49:06,586.52
2023-10-09-16:49:08,592.48
2023-10-09-16:49:10,583.54
2023-10-09-16:49:12,601.55
2023-10-09-16:49:13,589.49
2023-10-09-16:49:14,595.61
2023-10-09-16:49:16,600.91
2023-10-09-16:49:18,583.22
2023-10-09-16:49:19,591.88
2023-10-09-16:49:22,586.29
2023-10-09-16:49:24,584.25
2023-10-09-16:49:26,581.76
2023-10-09-16:49:27,594.19
2023-10-09-16:49:30,598.17
2023-10-09-16:49:31,608.68
2023-10-09-16:49:32,610.95
2023-10-09-16:49:33,601.15
2023-10-09-16:49:34,590.89
2023-10-09-16:49:35,602.64
2023-10-09-16:49:36,589.13
2023-10-09-16:49:37,589.04
2023-10-09-16:49:38,595.69
2023-10-09-16:49:39,603.04
2023-10-09-16:49:40,584.13
2023-10-09-16:49:41,601.18
2023-10-09-16:49:42,599.32
2023-10-09-16:49:44,584.13
2023-10-09-16:49:45,597.99
2023-10-09-16:49:47,598.11
2023-10-09-16:49:48,594.29
2023-10-09-16:49:49,597.62
2023-10-09-16:49:50,583.28
2023-10-09-16:49:51,590.65
2023-10-09-16:49:54,597.58
2023-10-09-16:49:54,598.74
2023-10-09-16:49:55,585.55
2023-10-09-16:49:56,600.18
2023-10-09-16:49:58,591.67
2023-10-09-16:50:00,581.12
2023-10-09-16:50:00,602.04
2023-10-09-16:50:02,586.79
2023-10-09-16:50:04,580.79
2023-10-09-16:50:05,580.85
2023-10-09-16:50:06,583.48
2023-10-09-16:50:08,586.7
2023-10-09-16:50:09,591.42
2023-10-09-16:50:10,584.17
2023-10-09-16:50:11,596.58
2023-10-09-16:50:12,582.54
2023-10-09-16:50:16,585.49
2023-10-09-16:50:17,586.95
2023-10-09-16:50:18,595.59
2023-10-09-16:50:19,585.08
2023-10-09-16:50:20,599.48
2023-10-09-16:50:21,590.63
2023-10-09-16:50:22,598
2023-10-09-16:50:23,581.58
2023-10-09-16:50:24,596.92
2023-10-09-16:50:25,584.95
2023-10-09-16:50:27,582.91
2023-10-09-16:50:28,590.44
2023-10-09-16:50:30,583.03
2023-10-09-16:50:31,581.76
2023-10-09-16:50:32,583.69
2023-10-09-16:50:33,592.16
2023-10-09-16:50:34,579.62
2023-10-09-16:50:35,596.52
2023-10-09-16:50:36,583.43
2023-10-09-16:50:37,593.01
2023-10-09-16:50:38,585.71
2023-10-09-16:50:39,595.12
2023-10-09-16:50:39,587.94
2023-10-09-16:50:40,581.54
2023-10-09-16:50:41,594.77
2023-10-09-16:50:43,589.18
2023-10-09-16:50:44,591.75
2023-10-09-16:50:45,583.75
2023-10-09-16:50:46,581.58
2023-10-09-16:50:47,579.28
2023-10-09-16:50:48,589.79
2023-10-09-16:50:49,576.39
2023-10-09-16:50:50,592.33
2023-10-09-16:50:51,580.41
2023-10-09-16:50:52,588.6
2023-10-09-16:50:53,579.1
2023-10-09-16:50:54,592.27
2023-10-09-16:50:54,594.76
2023-10-09-16:50:55,575.51
2023-10-09-16:50:57,583.68
2023-10-09-16:50:59,585.72
2023-10-09-16:51:00,582.75
2023-10-09-16:51:01,589.25
2023-10-09-16:51:02,579.41
2023-10-09-16:51:04,576.3
2023-10-09-16:51:05,586.51
2023-10-09-16:51:06,586.06
2023-10-09-16:51:08,580.7
2023-10-09-16:51:09,589.01
2023-10-09-16:51:10,575.86
2023-10-09-16:51:11,594.36
2023-10-09-16:51:12,576.35
2023-10-09-16:51:14,588.41
2023-10-09-16:51:16,580.67
2023-10-09-16:51:18,592.75
2023-10-09-16:51:19,576.51
2023-10-09-16:51:20,580
2023-10-09-16:51:21,591.18
2023-10-09-16:51:22,577.78
2023-10-09-16:51:25,580.61
2023-10-09-16:51:26,592.94
2023-10-09-16:51:27,579.27
2023-10-09-16:51:30,582
2023-10-09-16:51:31,576.52
2023-10-09-16:51:32,592.29
2023-10-09-16:51:33,575.35
2023-10-09-16:51:34,591.32
2023-10-09-16:51:35,582.1
2023-10-09-16:51:36,576.72
2023-10-09-16:51:37,588.52
2023-10-09-16:51:38,576.47
2023-10-09-16:51:39,588.73
2023-10-09-16:51:40,575.58
2023-10-09-16:51:41,596.67
2023-10-09-16:51:42,577.16
2023-10-09-16:51:46,579.24
2023-10-09-16:51:47,576.61
2023-10-09-16:51:48,599.7
2023-10-09-16:51:49,580.12
2023-10-09-16:51:50,586.25
2023-10-09-16:51:51,576.09
2023-10-09-16:51:52,587.84
2023-10-09-16:51:53,578.13
2023-10-09-16:51:54,583.45
2023-10-09-16:51:55,586.4
2023-10-09-16:51:56,577.92
2023-10-09-16:51:57,592.7
2023-10-09-16:52:01,593.1
2023-10-09-16:52:02,582.14
2023-10-09-16:52:04,578.17
2023-10-09-16:52:05,590.09
2023-10-09-16:52:06,583.29
2023-10-09-16:52:08,581.69
2023-10-09-16:52:09,580.99
2023-10-09-16:52:10,574.93
2023-10-09-16:52:11,593.45
2023-10-09-16:52:12,590.41
2023-10-09-16:52:16,590.36
2023-10-09-16:52:17,577.91
2023-10-09-16:52:18,589.3
2023-10-09-16:52:19,575.88
2023-10-09-16:52:20,583.77
2023-10-09-16:52:21,576.52
2023-10-09-16:52:22,591.43
2023-10-09-16:52:23,581.19
2023-10-09-16:52:24,582.57
2023-10-09-16:52:25,592.31
2023-10-09-16:52:26,580.13
2023-10-09-16:52:27,582.71
2023-10-09-16:52:31,593.59
2023-10-09-16:52:32,601.92
2023-10-09-16:52:34,603.46
2023-10-09-16:52:35,583.15
2023-10-09-16:52:36,563.3
2023-10-09-16:52:37,582.7
2023-10-09-16:52:39,592.09
2023-10-09-16:52:40,592.2
2023-10-09-16:52:41,587.15
2023-10-09-16:52:42,563.72
2023-10-09-16:52:43,559.98
2023-10-09-16:52:44,550.32
2023-10-09-16:52:46,550.65
2023-10-09-16:52:48,553.7
2023-10-09-16:52:49,549.73
2023-10-09-16:52:50,551.37
2023-10-09-16:52:51,551.55
2023-10-09-16:52:53,559.52
2023-10-09-16:52:55,551.77
2023-10-09-16:52:56,551.79
2023-10-09-16:52:57,554.11
2023-10-09-16:52:58,554.17
2023-10-09-16:52:59,552.72
2023-10-09-16:53:00,553.81
2023-10-09-16:53:01,553.3
2023-10-09-16:53:02,549.54
2023-10-09-16:53:03,549.66
2023-10-09-16:53:04,554.01
2023-10-09-16:53:05,558.67
2023-10-09-16:53:06,552.84
2023-10-09-16:53:07,560.86
2023-10-09-16:53:08,555.93
2023-10-09-16:53:09,569.31
2023-10-09-16:53:09,554.28
2023-10-09-16:53:10,551.98
2023-10-09-16:53:11,551.86
2023-10-09-16:53:13,550.97
2023-10-09-16:53:14,550.54
2023-10-09-16:53:16,552.33
2023-10-09-16:53:17,553.22
2023-10-09-16:53:18,553.61
2023-10-09-16:53:19,549.77
2023-10-09-16:53:20,554.82
2023-10-09-16:53:21,554.98
2023-10-09-16:53:22,553.37
2023-10-09-16:53:23,550.97
2023-10-09-16:53:24,553.15
2023-10-09-16:53:24,550.18
2023-10-09-16:53:25,551.36
2023-10-09-16:53:26,553.02
2023-10-09-16:53:27,550.15
2023-10-09-16:53:29,550.43
2023-10-09-16:53:30,544.5
2023-10-09-16:53:31,543.48
2023-10-09-16:53:32,551.97
2023-10-09-16:53:33,544.8
2023-10-09-16:53:34,547.36
2023-10-09-16:53:35,549.37
2023-10-09-16:53:36,548.33
2023-10-09-16:53:37,547.61
2023-10-09-16:53:38,547.18
2023-10-09-16:53:39,545.78
2023-10-09-16:53:39,560.67
2023-10-09-16:53:40,558.12
2023-10-09-16:53:41,561.8
2023-10-09-16:53:42,559.37
2023-10-09-16:53:44,561.34
2023-10-09-16:53:45,567.49
2023-10-09-16:53:46,546.59
2023-10-09-16:53:47,543.71
2023-10-09-16:53:48,542.65
2023-10-09-16:53:49,540.89
2023-10-09-16:53:50,543.92
2023-10-09-16:53:51,545.6
2023-10-09-16:53:52,548.1
2023-10-09-16:53:54,545.34
2023-10-09-16:53:55,540.55
2023-10-09-16:53:56,545.05
2023-10-09-16:53:58,547.1
2023-10-09-16:54:00,542.86
2023-10-09-16:54:01,541.01
2023-10-09-16:54:02,540.43
2023-10-09-16:54:03,541.37
2023-10-09-16:54:04,539.61
2023-10-09-16:54:05,554.08
2023-10-09-16:54:06,541.11
2023-10-09-16:54:07,543.89
2023-10-09-16:54:08,543.07
2023-10-09-16:54:09,543.81
2023-10-09-16:54:10,546.17
2023-10-09-16:54:11,548.95
2023-10-09-16:54:12,545.17
2023-10-09-16:54:16,556.11
2023-10-09-16:54:17,553.45
2023-10-09-16:54:18,558.21
2023-10-09-16:54:19,555.05
2023-10-09-16:54:20,551.97
2023-10-09-16:54:21,557.01
2023-10-09-16:54:22,557.29
2023-10-09-16:54:23,553.24
2023-10-09-16:54:24,557.3
2023-10-09-16:54:25,554.18
2023-10-09-16:54:26,554.52
2023-10-09-16:54:28,543.82
2023-10-09-16:54:29,540.42
2023-10-09-16:54:30,546.72
2023-10-09-16:54:31,541.24
2023-10-09-16:54:32,540.39
2023-10-09-16:54:34,544.42
2023-10-09-16:54:35,545.94
2023-10-09-16:54:37,541.61
2023-10-09-16:54:38,544.92
2023-10-09-16:54:39,545.47
2023-10-09-16:54:40,548.55
2023-10-09-16:54:41,545.65
2023-10-09-16:54:42,548.77
2023-10-09-16:54:44,548.19
2023-10-09-16:54:45,543.45
2023-10-09-16:54:46,543.53
2023-10-09-16:54:47,546.18
2023-10-09-16:54:48,544.24
2023-10-09-16:54:49,552.32
2023-10-09-16:54:50,542.8
2023-10-09-16:54:51,540.47
2023-10-09-16:54:52,543.88
2023-10-09-16:54:53,544.08
2023-10-09-16:54:54,545.49
2023-10-09-16:54:55,540.79
2023-10-09-16:54:56,545.58
2023-10-09-16:54:57,544.85
2023-10-09-16:54:58,549
2023-10-09-16:54:59,545.14
2023-10-09-16:55:00,553.31
2023-10-09-16:55:01,545.24
2023-10-09-16:55:02,542.94
2023-10-09-16:55:03,539.08
2023-10-09-16:55:04,543.37
2023-10-09-16:55:05,543.58
2023-10-09-16:55:06,548.53
2023-10-09-16:55:07,541.88
2023-10-09-16:55:08,541.6
2023-10-09-16:55:10,543.16
2023-10-09-16:55:12,543.73
2023-10-09-16:55:13,541.47
2023-10-09-16:55:15,543.9
2023-10-09-16:55:16,541.16
2023-10-09-16:55:17,545.34
2023-10-09-16:55:18,545.73
2023-10-09-16:55:19,545.2
2023-10-09-16:55:20,544.02
2023-10-09-16:55:21,543.41
2023-10-09-16:55:22,543.02
2023-10-09-16:55:23,545.31
2023-10-09-16:55:24,543.38
2023-10-09-16:55:25,539.84
2023-10-09-16:55:26,541.91
2023-10-09-16:55:27,540
2023-10-09-16:55:28,549.38
2023-10-09-16:55:29,540.86
2023-10-09-16:55:30,543.98
2023-10-09-16:55:31,540.94
2023-10-09-16:55:32,541.54
2023-10-09-16:55:33,548.54
2023-10-09-16:55:34,541.44
2023-10-09-16:55:35,539.01
2023-10-09-16:55:36,541.56
2023-10-09-16:55:37,540.87
2023-10-09-16:55:38,544.01
2023-10-09-16:55:39,541.88
2023-10-09-16:55:40,539.72
2023-10-09-16:55:41,541.05
2023-10-09-16:55:42,543.09
2023-10-09-16:55:43,542.53
2023-10-09-16:55:45,541.25
2023-10-09-16:55:46,546.67
2023-10-09-16:55:47,543.93
2023-10-09-16:55:48,546.44
2023-10-09-16:55:49,545.57
2023-10-09-16:55:49,549.94
2023-10-09-16:55:50,548.15
2023-10-09-16:55:51,541.83
2023-10-09-16:55:52,543.26
2023-10-09-16:55:55,546.15
2023-10-09-16:55:56,543.27
2023-10-09-16:55:57,542.32
2023-10-09-16:55:59,544.67
2023-10-09-16:56:00,544.46
2023-10-09-16:56:01,540.5
2023-10-09-16:56:02,553.28
2023-10-09-16:56:03,547.01
2023-10-09-16:56:04,545.9
2023-10-09-16:56:05,543.96
2023-10-09-16:56:06,542.04
2023-10-09-16:56:08,543.37
2023-10-09-16:56:10,543.51
2023-10-09-16:56:11,542.41
2023-10-09-16:56:13,542.16
2023-10-09-16:56:15,542.33
2023-10-09-16:56:16,542.88
2023-10-09-16:56:17,542.6
2023-10-09-16:56:19,549.91
2023-10-09-16:56:22,545.82
2023-10-09-16:56:23,557.27
2023-10-09-16:56:24,553
2023-10-09-16:56:25,547.47
2023-10-09-16:56:26,543.91
2023-10-09-16:56:29,543.83
2023-10-09-16:56:31,547.66
2023-10-09-16:56:32,543.98
2023-10-09-16:56:34,541.13
2023-10-09-16:56:35,546.25
2023-10-09-16:56:40,544.52
2023-10-09-16:56:41,545.97
2023-10-09-16:56:43,545.14
2023-10-09-16:56:44,546.9
2023-10-09-16:56:45,542.03
2023-10-09-16:56:47,545.26
2023-10-09-16:56:48,550.04
2023-10-09-16:56:49,546.14
2023-10-09-16:56:50,550.02
2023-10-09-16:56:52,542.9
2023-10-09-16:56:54,541.53
2023-10-09-16:56:55,543.64
2023-10-09-16:56:57,544.45
2023-10-09-16:56:58,543.94
2023-10-09-16:57:01,541.62
2023-10-09-16:57:03,544.99
2023-10-09-16:57:05,552.68
2023-10-09-16:57:07,544.92
2023-10-09-16:57:08,551.15
2023-10-09-16:57:09,544.83
2023-10-09-16:57:12,544.05
2023-10-09-16:57:14,545.25
2023-10-09-16:57:15,550.92
2023-10-09-16:57:17,546.1
2023-10-09-16:57:18,546.59
2023-10-09-16:57:19,542.42
2023-10-09-16:57:20,549.9
2023-10-09-16:57:21,548.79
2023-10-09-16:57:23,544.51
2023-10-09-16:57:24,542.31
2023-10-09-16:57:25,542.25
2023-10-09-16:57:27,545.89
2023-10-09-16:57:28,546.38
2023-10-09-16:57:31,550.75
2023-10-09-16:57:32,544.37
2023-10-09-16:57:33,545.83
2023-10-09-16:57:34,544.98
2023-10-09-16:57:35,543.45
2023-10-09-16:57:36,540.73
2023-10-09-16:57:38,546.08
2023-10-09-16:57:39,543.58
2023-10-09-16:57:40,549.73
2023-10-09-16:57:41,544.25
2023-10-09-16:57:46,543.61
2023-10-09-16:57:47,542.24
2023-10-09-16:57:48,543.02
2023-10-09-16:57:49,544.02
2023-10-09-16:57:50,543.95
2023-10-09-16:57:52,545
2023-10-09-16:57:53,544.31
2023-10-09-16:57:54,242.45
2023-10-09-16:57:55,240
2023-10-09-16:57:56,242.84
2023-10-09-16:57:57,240.57
2023-10-09-16:58:01,241.51
2023-10-09-16:58:03,244.46
2023-10-09-16:58:04,244.98
2023-10-09-16:58:05,246.4
2023-10-09-16:58:06,244.08
2023-10-09-16:58:07,243.28
2023-10-09-16:58:08,241.22
2023-10-09-16:58:09,240.03
2023-10-09-16:58:10,252.92
2023-10-09-16:58:11,245.15
2023-10-09-16:58:12,242.76
2023-10-09-16:58:14,242.9
2023-10-09-16:58:15,248.32
2023-10-09-16:58:17,242.49
2023-10-09-16:58:18,240.36
2023-10-09-16:58:19,240.46
2023-10-09-16:58:20,242.84
2023-10-09-16:58:21,246.87
2023-10-09-16:58:22,241.3
2023-10-09-16:58:23,242.52
2023-10-09-16:58:24,250.19
2023-10-09-16:58:25,239.79
2023-10-09-16:58:25,242.93
2023-10-09-16:58:26,242.69
2023-10-09-16:58:29,239.86
2023-10-09-16:58:30,240.64
2023-10-09-16:58:31,243.22
2023-10-09-16:58:32,242.34
2023-10-09-16:58:34,243.99
2023-10-09-16:58:35,245.05
2023-10-09-16:58:37,242.49
2023-10-09-16:58:38,248.01
2023-10-09-16:58:39,242.09
2023-10-09-16:58:40,242.72
2023-10-09-16:58:42,245.29
2023-10-09-16:58:43,242.01
2023-10-09-16:58:46,243.59
2023-10-09-16:58:47,250.46
2023-10-09-16:58:48,241.85
2023-10-09-16:58:49,242.56
2023-10-09-16:58:51,243.6
2023-10-09-16:58:53,243.56
2023-10-09-16:58:54,247.07
2023-10-09-16:58:55,240.45
2023-10-09-16:58:56,242.02
2023-10-09-16:58:57,245.69
2023-10-09-16:58:59,243.53
2023-10-09-16:59:00,251.92
2023-10-09-16:59:02,247.43
2023-10-09-16:59:03,240.7
