Fecha,Demanda
2023-10-20-08:54:46,708.24
2023-10-20-08:54:47,706.96
2023-10-20-08:54:48,702.8
2023-10-20-08:54:50,709.39
2023-10-20-08:54:52,708.82
2023-10-20-08:54:52,729.72
2023-10-20-08:54:53,728.43
2023-10-20-08:54:54,713.48
2023-10-20-08:54:55,715.08
2023-10-20-08:54:56,723.88
2023-10-20-08:54:58,711.95
2023-10-20-08:54:58,704.2
2023-10-20-08:54:59,708.07
2023-10-20-08:55:00,709.34
2023-10-20-08:55:01,713.96
2023-10-20-08:55:02,706.56
2023-10-20-08:55:03,741.05
2023-10-20-08:55:04,729.35
2023-10-20-08:55:06,735.9
2023-10-20-08:55:06,735.9
2023-10-20-08:55:07,724.33
2023-10-20-08:55:08,733.98
2023-10-20-08:55:09,736.43
2023-10-20-08:55:10,731.11
2023-10-20-08:55:11,732.64
2023-10-20-08:55:12,727.07
2023-10-20-08:55:13,729.63
2023-10-20-08:55:14,735.6
2023-10-20-08:55:15,727.77
2023-10-20-08:55:16,725.63
2023-10-20-08:55:17,736.21
2023-10-20-08:55:18,737.37
2023-10-20-08:55:21,735.56
2023-10-20-08:55:21,734.75
2023-10-20-08:55:22,743.21
2023-10-20-08:55:23,725.38
2023-10-20-08:55:24,733.2
2023-10-20-08:55:26,730.44
2023-10-20-08:55:26,729.6
2023-10-20-08:55:27,726.72
2023-10-20-08:55:28,727.02
2023-10-20-08:55:29,724.42
2023-10-20-08:55:30,725.09
2023-10-20-08:55:31,734.11
2023-10-20-08:55:32,735.03
2023-10-20-08:55:33,738.73
2023-10-20-08:55:35,727.54
2023-10-20-08:55:36,726.29
2023-10-20-08:55:38,744.45
2023-10-20-08:55:38,743.56
2023-10-20-08:55:39,735.09
2023-10-20-08:55:40,730.68
2023-10-20-08:55:41,728.56
2023-10-20-08:55:42,729.2
2023-10-20-08:55:43,729.97
2023-10-20-08:55:44,728.04
2023-10-20-08:55:45,739.49
2023-10-20-08:55:46,724.72
2023-10-20-08:55:47,732.37
2023-10-20-08:55:48,723.76
2023-10-20-08:55:50,736.13
2023-10-20-08:55:50,736.13
2023-10-20-08:55:52,727.7
2023-10-20-08:55:52,727.7
2023-10-20-08:55:53,731.68
2023-10-20-08:55:54,735.25
2023-10-20-08:55:55,738.92
2023-10-20-08:55:56,727.6
2023-10-20-08:55:57,722.97
2023-10-20-08:55:58,738.65
2023-10-20-08:55:59,719.07
2023-10-20-08:56:02,738.08
2023-10-20-08:56:02,726.04
2023-10-20-08:56:03,728.24
2023-10-20-08:56:04,716.59
2023-10-20-08:56:06,726.11
2023-10-20-08:56:07,725.47
2023-10-20-08:56:07,736.85
2023-10-20-08:56:08,736.23
2023-10-20-08:56:09,725.36
2023-10-20-08:56:10,729.41
2023-10-20-08:56:11,720.02
2023-10-20-08:56:12,717.89
2023-10-20-08:56:13,719.65
2023-10-20-08:56:14,733.96
2023-10-20-08:56:15,734.42
2023-10-20-08:56:16,738.14
2023-10-20-08:56:17,721.73
2023-10-20-08:56:18,718.96
2023-10-20-08:56:20,715.07
2023-10-20-08:56:24,734.46
2023-10-20-08:56:24,726.65
2023-10-20-08:56:25,710.25
2023-10-20-08:56:26,708.86
2023-10-20-08:56:28,711.85
2023-10-20-08:56:28,711.26
2023-10-20-08:56:29,721.18
2023-10-20-08:56:30,712.54
2023-10-20-08:56:31,730.05
2023-10-20-08:56:32,712.78
2023-10-20-08:56:33,711.84
2023-10-20-08:56:35,711.2
2023-10-20-08:56:36,711.2
2023-10-20-08:56:38,715.79
2023-10-20-08:56:38,715.79
2023-10-20-08:56:39,709.12
2023-10-20-08:56:40,710.9
2023-10-20-08:56:41,711.42
2023-10-20-08:56:42,705.63
2023-10-20-08:56:43,712.64
2023-10-20-08:56:44,719.04
2023-10-20-08:56:45,717.16
2023-10-20-08:56:46,715.48
2023-10-20-08:56:47,711.36
2023-10-20-08:56:48,709.59
2023-10-20-08:56:49,710.99
2023-10-20-08:56:51,720.05
2023-10-20-08:56:51,720.05
2023-10-20-08:56:52,717.87
2023-10-20-08:56:53,724.6
2023-10-20-08:56:54,720.23
2023-10-20-08:56:55,705.23
2023-10-20-08:56:56,711.19
2023-10-20-08:56:57,701.24
2023-10-20-08:56:58,709.5
2023-10-20-08:56:59,705.21
2023-10-20-08:57:00,705.34
2023-10-20-08:57:01,711.01
2023-10-20-08:57:02,712.38
2023-10-20-08:57:03,723.11
2023-10-20-08:57:06,707.9
2023-10-20-08:57:06,709.45
2023-10-20-08:57:07,712.55
2023-10-20-08:57:08,715.08
2023-10-20-08:57:09,707.85
2023-10-20-08:57:10,706.3
2023-10-20-08:57:11,702.65
2023-10-20-08:57:12,698.69
2023-10-20-08:57:13,711.96
2023-10-20-08:57:14,714.5
2023-10-20-08:57:15,721.01
2023-10-20-08:57:16,718.61
2023-10-20-08:57:17,720.11
2023-10-20-08:57:18,716.69
2023-10-20-08:57:19,712.93
2023-10-20-08:57:21,698.21
2023-10-20-08:57:21,698.21
2023-10-20-08:57:22,684.04
2023-10-20-08:57:24,689.86
2023-10-20-08:57:25,708.45
2023-10-20-08:57:26,687.28
2023-10-20-08:57:27,686.18
2023-10-20-08:57:28,687.91
2023-10-20-08:57:28,680.87
2023-10-20-08:57:29,684.64
2023-10-20-08:57:30,687.56
2023-10-20-08:57:33,687.12
2023-10-20-08:57:33,687.12
2023-10-20-08:57:34,696.04
2023-10-20-08:57:36,683.38
2023-10-20-08:57:37,690.93
2023-10-20-08:57:38,684.57
2023-10-20-08:57:38,1949.26
2023-10-20-08:57:39,1960.47
2023-10-20-08:57:40,1959.79
2023-10-20-08:57:41,1962.97
2023-10-20-08:57:42,1953.38
2023-10-20-08:57:43,1950.56
2023-10-20-08:57:44,1943.93
2023-10-20-08:57:45,1942.08
2023-10-20-08:57:47,1938.67
2023-10-20-08:57:47,1941.36
2023-10-20-08:57:48,1942.52
2023-10-20-08:57:49,1943.61
2023-10-20-08:57:54,1944.1
2023-10-20-08:57:54,1944
2023-10-20-08:57:55,1951.29
2023-10-20-08:57:56,1935.42
2023-10-20-08:57:57,1932.89
2023-10-20-08:57:58,1932.07
2023-10-20-08:57:59,1935.22
2023-10-20-08:58:00,1953.14
2023-10-20-08:58:01,1926.33
2023-10-20-08:58:02,1929.21
2023-10-20-08:58:03,1926.13
2023-10-20-08:58:04,1917.92
2023-10-20-08:58:05,1923.99
2023-10-20-08:58:07,1919.97
2023-10-20-08:58:07,1919.97
2023-10-20-08:58:08,1911.06
2023-10-20-08:58:09,1919.67
2023-10-20-08:58:10,1933.25
2023-10-20-08:58:11,1913.68
2023-10-20-08:58:12,1920.76
2023-10-20-08:58:13,1917.09
2023-10-20-08:58:14,1913.86
2023-10-20-08:58:15,1911.98
2023-10-20-08:58:16,1909.58
2023-10-20-08:58:17,1916.71
2023-10-20-08:58:25,1903.45
2023-10-20-08:58:25,1898.42
2023-10-20-08:58:26,1895.83
2023-10-20-08:58:27,1892.18
2023-10-20-08:58:28,1890.9
2023-10-20-08:58:29,1892.44
2023-10-20-08:58:30,1900.36
2023-10-20-08:58:31,1892.19
2023-10-20-08:58:32,1896.53
2023-10-20-08:58:33,1886.59
2023-10-20-08:58:34,1894.85
2023-10-20-08:58:36,1888.32
2023-10-20-08:58:36,1888.32
2023-10-20-08:58:37,1883.45
2023-10-20-08:58:38,1885.34
2023-10-20-08:58:39,1894.47
2023-10-20-08:58:40,1887.65
2023-10-20-08:58:41,1891.21
2023-10-20-08:58:42,1885.53
2023-10-20-08:58:43,1896.57
2023-10-20-08:58:44,1889.6
2023-10-20-08:58:45,1885.52
2023-10-20-08:58:46,1889.71
2023-10-20-08:58:47,1887.53
2023-10-20-08:58:48,1891.96
2023-10-20-08:58:49,1885.68
2023-10-20-08:58:52,1888.79
2023-10-20-08:58:52,1888.33
2023-10-20-08:58:54,1887.97
2023-10-20-08:58:54,1889.29
2023-10-20-08:58:55,1888.84
2023-10-20-08:58:56,1885.68
2023-10-20-08:58:57,1892.31
2023-10-20-08:58:58,1891.31
2023-10-20-08:58:59,1887.27
2023-10-20-08:59:00,1889.52
2023-10-20-08:59:02,1892.77
2023-10-20-08:59:02,1886.03
2023-10-20-08:59:05,1888.62
2023-10-20-08:59:06,1882.79
2023-10-20-08:59:07,1902.24
2023-10-20-08:59:07,1892.55
2023-10-20-08:59:09,1896.2
2023-10-20-08:59:10,1896.2
2023-10-20-08:59:11,1887.2
2023-10-20-08:59:12,1907.1
2023-10-20-08:59:13,1895.02
2023-10-20-08:59:14,1888.85
2023-10-20-08:59:14,1899.18
2023-10-20-08:59:15,1901.48
2023-10-20-08:59:17,1895.11
2023-10-20-08:59:17,1898.67
2023-10-20-08:59:18,1902.59
2023-10-20-08:59:20,1910.75
2023-10-20-08:59:22,1912.91
2023-10-20-08:59:22,1912.91
2023-10-20-08:59:23,1907.86
2023-10-20-08:59:24,1901.25
2023-10-20-08:59:25,1907.76
2023-10-20-08:59:26,1905.84
2023-10-20-08:59:27,1893.77
2023-10-20-08:59:28,1888.11
2023-10-20-08:59:29,1887.51
2023-10-20-08:59:30,1897.17
2023-10-20-08:59:31,1889.83
2023-10-20-08:59:32,1886.35
2023-10-20-08:59:33,1882.95
2023-10-20-08:59:34,1878.28
2023-10-20-08:59:36,1883.61
2023-10-20-08:59:36,1883.61
2023-10-20-08:59:37,1877.6
2023-10-20-08:59:38,1880.68
2023-10-20-08:59:39,1882.02
2023-10-20-08:59:40,1881.14
2023-10-20-08:59:41,1874.54
2023-10-20-08:59:42,1885.92
2023-10-20-08:59:43,1887.92
2023-10-20-08:59:44,1882.15
2023-10-20-08:59:45,1877.18
2023-10-20-08:59:46,1870.56
2023-10-20-08:59:47,1880.7
2023-10-20-08:59:48,1874.21
2023-10-20-08:59:49,1876.54
2023-10-20-08:59:51,1884.84
2023-10-20-08:59:51,1884.84
2023-10-20-08:59:52,1885.74
2023-10-20-08:59:53,1886.83
2023-10-20-08:59:54,1905.2
2023-10-20-08:59:55,1894.33
2023-10-20-08:59:56,1899.57
2023-10-20-08:59:57,1898.27
2023-10-20-08:59:58,1910.62
2023-10-20-08:59:59,1896.35
2023-10-20-09:00:00,1904.63
2023-10-20-09:00:01,1903.36
2023-10-20-09:00:02,1908.61
2023-10-20-09:00:03,1909.77
2023-10-20-09:00:04,1914.63
2023-10-20-09:00:08,1911.74
2023-10-20-09:00:08,1907.64
2023-10-20-09:00:09,1916.35
2023-10-20-09:00:10,1910.96
2023-10-20-09:00:11,1903.04
2023-10-20-09:00:12,1914.59
2023-10-20-09:00:14,1907.92
2023-10-20-09:00:18,1913.06
2023-10-20-09:00:18,1913.06
2023-10-20-09:00:19,1933.06
2023-10-20-09:00:21,1914.09
2023-10-20-09:00:22,1940.64
2023-10-20-09:00:22,1914.24
2023-10-20-09:00:25,1910.25
2023-10-20-09:00:25,1921.1
2023-10-20-09:00:26,1947.82
2023-10-20-09:00:27,1920.19
2023-10-20-09:00:28,1923.33
2023-10-20-09:00:29,1929.33
2023-10-20-09:00:30,1916.62
2023-10-20-09:00:31,1921.85
2023-10-20-09:00:32,1931.5
2023-10-20-09:00:33,1926.06
2023-10-20-09:00:34,1921.69
2023-10-20-09:00:35,1925.19
2023-10-20-09:00:37,1939.09
2023-10-20-09:00:37,1939.09
2023-10-20-09:00:38,1940.72
2023-10-20-09:00:39,1935.82
2023-10-20-09:00:40,1928.87
2023-10-20-09:00:41,1927.12
2023-10-20-09:00:42,1929.63
2023-10-20-09:00:43,1925.88
2023-10-20-09:00:44,1930.12
2023-10-20-09:00:45,1925
2023-10-20-09:00:47,1925.18
2023-10-20-09:00:47,1925.18
2023-10-20-09:00:49,1932.89
2023-10-20-09:00:49,1932.89
2023-10-20-09:00:54,1921.85
2023-10-20-09:00:54,1928.31
2023-10-20-09:00:55,1931.56
2023-10-20-09:00:56,1918.76
2023-10-20-09:00:58,1932.16
2023-10-20-09:00:58,1921.93
2023-10-20-09:00:59,1925.07
2023-10-20-09:01:00,1931.96
2023-10-20-09:01:01,1934.32
2023-10-20-09:01:02,1926.7
2023-10-20-09:01:03,1940.11
2023-10-20-09:01:05,1922.18
2023-10-20-09:01:08,1927.35
2023-10-20-09:01:09,1927.35
2023-10-20-09:01:10,1931.97
2023-10-20-09:01:11,1930.45
2023-10-20-09:01:12,1930.27
2023-10-20-09:01:13,1935.06
2023-10-20-09:01:14,1938.35
2023-10-20-09:01:15,1933.92
2023-10-20-09:01:16,1933
2023-10-20-09:01:17,1920.77
2023-10-20-09:01:18,1934.14
2023-10-20-09:01:19,1927.51
2023-10-20-09:01:23,1932.31
2023-10-20-09:01:23,1932.31
2023-10-20-09:01:24,1929.98
2023-10-20-09:01:25,1935.27
2023-10-20-09:01:26,1928.43
2023-10-20-09:01:27,1937.51
2023-10-20-09:01:28,1952.31
2023-10-20-09:01:29,1940.59
2023-10-20-09:01:30,1950.41
2023-10-20-09:01:32,1933.44
2023-10-20-09:01:32,1933.44
2023-10-20-09:01:33,1939.85
2023-10-20-09:01:35,1926.52
2023-10-20-09:01:36,1927.5
2023-10-20-09:01:37,1930.79
2023-10-20-09:01:38,1935.21
2023-10-20-09:01:39,1931.01
2023-10-20-09:01:40,1925.18
2023-10-20-09:01:41,1928.77
2023-10-20-09:01:42,1930.68
2023-10-20-09:01:43,1926.84
2023-10-20-09:01:44,1921.96
2023-10-20-09:01:45,1930.39
2023-10-20-09:01:46,1919.8
2023-10-20-09:01:47,1928.34
2023-10-20-09:01:48,1923.08
2023-10-20-09:01:49,1937.62
2023-10-20-09:01:50,1950.09
2023-10-20-09:01:52,1949.95
2023-10-20-09:01:52,1949.95
2023-10-20-09:01:53,1944.26
2023-10-20-09:01:54,1950.23
2023-10-20-09:01:55,1945.16
2023-10-20-09:01:56,1938.78
2023-10-20-09:01:57,1935.77
2023-10-20-09:01:58,1947.2
2023-10-20-09:01:59,1940.04
2023-10-20-09:02:00,1933.14
2023-10-20-09:02:01,1956.04
2023-10-20-09:02:02,1951.33
2023-10-20-09:02:03,1935.77
2023-10-20-09:02:04,1924.89
2023-10-20-09:02:06,1930.1
2023-10-20-09:02:06,1930.22
2023-10-20-09:02:07,1928.25
2023-10-20-09:02:08,1905.57
2023-10-20-09:02:09,1913.28
2023-10-20-09:02:10,1923.87
2023-10-20-09:02:11,1931.94
2023-10-20-09:02:12,1928.43
2023-10-20-09:02:13,1948.83
2023-10-20-09:02:14,1943.53
2023-10-20-09:02:15,1934.44
2023-10-20-09:02:16,1916.53
2023-10-20-09:02:17,1939.11
2023-10-20-09:02:18,1936.76
2023-10-20-09:02:19,1936.19
2023-10-20-09:02:21,1938.59
2023-10-20-09:02:21,1938.59
2023-10-20-09:02:22,1951.24
2023-10-20-09:02:24,1937.5
2023-10-20-09:02:25,1935.49
2023-10-20-09:02:26,1929.64
2023-10-20-09:02:27,1937.16
2023-10-20-09:02:28,1940.96
2023-10-20-09:02:28,1936.72
2023-10-20-09:02:29,1936.43
2023-10-20-09:02:30,1941.48
2023-10-20-09:02:31,1942.53
2023-10-20-09:02:32,1944.89
2023-10-20-09:02:34,1956.11
2023-10-20-09:02:36,1962.67
2023-10-20-09:02:36,1942.33
2023-10-20-09:02:37,1948.94
2023-10-20-09:02:38,1950.3
2023-10-20-09:02:39,1939.59
2023-10-20-09:02:40,1950.06
2023-10-20-09:02:41,1927.91
2023-10-20-09:02:42,1932.42
2023-10-20-09:02:44,1938.05
2023-10-20-09:02:45,1938.05
2023-10-20-09:02:46,1935.56
2023-10-20-09:02:47,1930.27
2023-10-20-09:02:48,1936.5
2023-10-20-09:02:49,1927.97
2023-10-20-09:02:49,1942.06
2023-10-20-09:02:51,1922.51
2023-10-20-09:02:51,1922.51
2023-10-20-09:02:53,1936.46
2023-10-20-09:02:54,1937.71
2023-10-20-09:02:55,1936.62
2023-10-20-09:02:56,1941.12
2023-10-20-09:02:57,1936.16
2023-10-20-09:02:58,1927.93
2023-10-20-09:02:59,1937.08
2023-10-20-09:03:00,1929.57
2023-10-20-09:03:01,1935.41
2023-10-20-09:03:02,1923.55
2023-10-20-09:03:03,1937.45
2023-10-20-09:03:03,1937.16
2023-10-20-09:03:05,1924.61
2023-10-20-09:03:09,1903.86
2023-10-20-09:03:09,1903.86
2023-10-20-09:03:10,1915.55
2023-10-20-09:03:11,1903.37
2023-10-20-09:03:12,1915.43
2023-10-20-09:03:13,1918.92
2023-10-20-09:03:14,1907.59
2023-10-20-09:03:15,1925.75
2023-10-20-09:03:16,1906.77
2023-10-20-09:03:17,1908.54
2023-10-20-09:03:18,1906.46
2023-10-20-09:03:19,1911.75
2023-10-20-09:03:20,1916.74
2023-10-20-09:03:22,1907.2
2023-10-20-09:03:22,1907.2
2023-10-20-09:03:23,1897.32
2023-10-20-09:03:24,1911.41
2023-10-20-09:03:25,1911.02
2023-10-20-09:03:26,1917.83
2023-10-20-09:03:27,1903.21
2023-10-20-09:03:28,1918.26
2023-10-20-09:03:29,1914.69
2023-10-20-09:03:30,1923.3
2023-10-20-09:03:31,1901.17
2023-10-20-09:03:32,1905.09
2023-10-20-09:03:49,1925.28
2023-10-20-09:03:49,1925.28
2023-10-20-09:03:51,1921.54
2023-10-20-09:03:52,1914.37
2023-10-20-09:03:53,1915.65
2023-10-20-09:03:53,1919.18
2023-10-20-09:03:54,1907.13
2023-10-20-09:03:55,1919.07
2023-10-20-09:03:56,1914.59
2023-10-20-09:03:57,1919.07
2023-10-20-09:03:58,1908.34
2023-10-20-09:03:59,1912.07
2023-10-20-09:04:00,1920.65
2023-10-20-09:04:01,1906.65
2023-10-20-09:04:02,1921.65
2023-10-20-09:04:03,1912.71
2023-10-20-09:04:05,1912.41
2023-10-20-09:04:07,1921.43
2023-10-20-09:04:07,1921.43
2023-10-20-09:04:08,1913.57
2023-10-20-09:04:09,1921.22
2023-10-20-09:04:10,1905.82
2023-10-20-09:04:11,1916.85
2023-10-20-09:04:12,1924.04
2023-10-20-09:04:13,1911.02
2023-10-20-09:04:14,1920.6
2023-10-20-09:04:15,1918.87
2023-10-20-09:04:16,1914.5
2023-10-20-09:04:17,1909.9
2023-10-20-09:04:18,1915.56
2023-10-20-09:04:19,1908.96
2023-10-20-09:04:20,1917.25
2023-10-20-09:04:22,1908.51
2023-10-20-09:04:22,1908.51
2023-10-20-09:04:23,1911.47
2023-10-20-09:04:24,1909.32
2023-10-20-09:04:25,1913.14
2023-10-20-09:04:27,1915.67
2023-10-20-09:04:27,1916.63
2023-10-20-09:04:28,1912.85
2023-10-20-09:04:29,1923.7
2023-10-20-09:04:30,1918.78
2023-10-20-09:04:32,1917.62
2023-10-20-09:04:32,1920.51
2023-10-20-09:04:33,1927.33
2023-10-20-09:04:36,1931.2
2023-10-20-09:04:36,1931.94
2023-10-20-09:04:37,1916.84
2023-10-20-09:04:38,1923.58
2023-10-20-09:04:39,1914.51
2023-10-20-09:04:40,1911.92
2023-10-20-09:04:41,1907.96
2023-10-20-09:04:42,1915.38
2023-10-20-09:04:43,1915.84
2023-10-20-09:04:44,1927.13
2023-10-20-09:04:45,1921.2
2023-10-20-09:04:46,1917.68
2023-10-20-09:04:47,1950.02
2023-10-20-09:04:48,1951.93
2023-10-20-09:04:49,1924.06
2023-10-20-09:04:51,1921.89
2023-10-20-09:04:51,1921.89
2023-10-20-09:04:52,1920.3
2023-10-20-09:04:54,1925.51
2023-10-20-09:04:55,1926.07
2023-10-20-09:04:56,1930.97
2023-10-20-09:04:57,1933.48
2023-10-20-09:04:58,1935.51
2023-10-20-09:04:58,1933.18
2023-10-20-09:04:59,1928.64
2023-10-20-09:05:00,1938.66
2023-10-20-09:05:01,1937.8
2023-10-20-09:05:02,1931.21
2023-10-20-09:05:04,1939.86
2023-10-20-09:05:06,1932.53
2023-10-20-09:05:06,1930.77
2023-10-20-09:05:07,1931.03
2023-10-20-09:05:08,1945.87
2023-10-20-09:05:09,1944.31
2023-10-20-09:05:10,1950.71
2023-10-20-09:05:11,1932.6
2023-10-20-09:05:12,1939.6
2023-10-20-09:05:13,1946.22
2023-10-20-09:05:14,1938.33
2023-10-20-09:05:15,1917.97
2023-10-20-09:05:16,1919.76
2023-10-20-09:05:17,1918.1
2023-10-20-09:05:18,1917.42
2023-10-20-09:05:19,1924.02
2023-10-20-09:05:21,1923.92
2023-10-20-09:05:21,1923.92
2023-10-20-09:05:22,1924.55
2023-10-20-09:05:25,1921.79
2023-10-20-09:05:25,1921.79
2023-10-20-09:05:26,1918.09
2023-10-20-09:05:27,1916.47
2023-10-20-09:05:28,1928.06
2023-10-20-09:05:29,1939.56
2023-10-20-09:05:30,1928.54
2023-10-20-09:05:31,1918.53
2023-10-20-09:05:32,1914.55
2023-10-20-09:05:33,1922
2023-10-20-09:05:37,1933.25
2023-10-20-09:05:37,1933.25
2023-10-20-09:05:39,1934.03
2023-10-20-09:05:40,1934.03
2023-10-20-09:05:41,1928.69
2023-10-20-09:05:42,1926.47
2023-10-20-09:05:43,1923.56
2023-10-20-09:05:44,1925.84
2023-10-20-09:05:44,1932.17
2023-10-20-09:05:45,1926.02
2023-10-20-09:05:46,1921.58
2023-10-20-09:05:47,1914.57
2023-10-20-09:05:48,1919.23
2023-10-20-09:05:50,1919.51
2023-10-20-09:05:52,1925.02
2023-10-20-09:05:52,1910.56
2023-10-20-09:05:53,1913.74
2023-10-20-09:05:54,1917.26
2023-10-20-09:05:55,1933.85
2023-10-20-09:05:56,1907.24
2023-10-20-09:05:57,1915.28
2023-10-20-09:05:58,1919.14
2023-10-20-09:05:59,1921.11
2023-10-20-09:06:00,1920.52
2023-10-20-09:06:01,1916.65
2023-10-20-09:06:02,1915.97
2023-10-20-09:06:06,1907.08
2023-10-20-09:06:07,1909.66
2023-10-20-09:06:08,1909.74
2023-10-20-09:06:12,1908.15
2023-10-20-09:06:12,1897.97
2023-10-20-09:06:13,1913.35
2023-10-20-09:06:14,1906.66
2023-10-20-09:06:15,1908.51
2023-10-20-09:06:16,1904.2
2023-10-20-09:06:17,1897
2023-10-20-09:06:18,1899.49
2023-10-20-09:06:20,1897.84
2023-10-20-09:06:21,1918.35
2023-10-20-09:06:22,1924.57
2023-10-20-09:06:22,1924.57
2023-10-20-09:06:24,1916.02
2023-10-20-09:06:25,1917.14
2023-10-20-09:06:26,1922.83
2023-10-20-09:06:27,1917.8
2023-10-20-09:06:28,1915.36
2023-10-20-09:06:29,1924.36
2023-10-20-09:06:30,1918.39
2023-10-20-09:06:31,1911.34
2023-10-20-09:06:32,1920.01
2023-10-20-09:06:32,1934.7
2023-10-20-09:06:33,1916.45
2023-10-20-09:06:36,1919.26
2023-10-20-09:06:36,1919.26
2023-10-20-09:06:37,1915.92
2023-10-20-09:06:38,1916.58
2023-10-20-09:06:39,1913.29
2023-10-20-09:06:40,1905.59
2023-10-20-09:06:41,1912.65
2023-10-20-09:06:42,1912.72
2023-10-20-09:06:43,1918.39
2023-10-20-09:06:44,1923.62
2023-10-20-09:06:45,1920.85
2023-10-20-09:06:46,1917.85
2023-10-20-09:06:47,1922.38
2023-10-20-09:06:48,1918.63
2023-10-20-09:06:49,1916.11
2023-10-20-09:06:51,1926.3
2023-10-20-09:06:51,1916.88
2023-10-20-09:06:52,1932.96
2023-10-20-09:06:53,1924.5
2023-10-20-09:06:54,1913.76
2023-10-20-09:06:55,1911.84
2023-10-20-09:06:56,1916.67
2023-10-20-09:06:57,1922.3
2023-10-20-09:06:58,1934.48
2023-10-20-09:07:00,1918.3
2023-10-20-09:07:01,1911.94
2023-10-20-09:07:02,1917.6
2023-10-20-09:07:03,1912.01
2023-10-20-09:07:04,1910.23
2023-10-20-09:07:06,1910.36
2023-10-20-09:07:06,1906.02
2023-10-20-09:07:07,1915.55
2023-10-20-09:07:08,1914.83
2023-10-20-09:07:09,1907.25
2023-10-20-09:07:10,1912.32
2023-10-20-09:07:11,1909.56
2023-10-20-09:07:12,1912.62
2023-10-20-09:07:13,1903.14
2023-10-20-09:07:14,1930.46
2023-10-20-09:07:15,1897.28
2023-10-20-09:07:16,1909.6
2023-10-20-09:07:17,1902.37
2023-10-20-09:07:18,1917.81
2023-10-20-09:07:19,1907.86
2023-10-20-09:07:21,1912.93
2023-10-20-09:07:21,1912.93
2023-10-20-09:07:22,1892.06
2023-10-20-09:07:24,1895.23
2023-10-20-09:07:25,1909.28
2023-10-20-09:07:27,1890.85
2023-10-20-09:07:27,1901.18
2023-10-20-09:07:28,1909.82
2023-10-20-09:07:29,1906.04
2023-10-20-09:07:30,1909.13
2023-10-20-09:07:31,1904.28
2023-10-20-09:07:32,1904.06
2023-10-20-09:07:33,1902.74
2023-10-20-09:07:34,1899.33
2023-10-20-09:07:36,1903.48
2023-10-20-09:07:36,1895.28
2023-10-20-09:07:37,1888.96
2023-10-20-09:07:38,1902.05
2023-10-20-09:07:39,1907.88
2023-10-20-09:07:40,1898.34
2023-10-20-09:07:41,1903.86
2023-10-20-09:07:42,1901.49
2023-10-20-09:07:45,1893.96
2023-10-20-09:07:45,1904.52
2023-10-20-09:07:46,1894.59
2023-10-20-09:07:47,1889.53
2023-10-20-09:07:48,1899.72
2023-10-20-09:07:49,1892.78
2023-10-20-09:07:51,1892.02
2023-10-20-09:07:51,1892.02
2023-10-20-09:07:52,1889.08
2023-10-20-09:07:54,1895.04
2023-10-20-09:07:54,1895.04
2023-10-20-09:07:56,1891.45
2023-10-20-09:07:57,1893.26
2023-10-20-09:07:58,1902.79
2023-10-20-09:07:58,1888.76
2023-10-20-09:07:59,1890.73
2023-10-20-09:08:00,1899.92
2023-10-20-09:08:01,1887.3
2023-10-20-09:08:02,1912.15
2023-10-20-09:08:03,1906.49
2023-10-20-09:08:05,1889.47
2023-10-20-09:08:06,1915.64
2023-10-20-09:08:07,1896.43
2023-10-20-09:08:08,1889.89
2023-10-20-09:08:09,1892.17
2023-10-20-09:08:10,1900.84
2023-10-20-09:08:11,1888.17
2023-10-20-09:08:12,1887.36
2023-10-20-09:08:13,1897.6
2023-10-20-09:08:14,1898.21
2023-10-20-09:08:15,1888.21
2023-10-20-09:08:16,1897.28
2023-10-20-09:08:17,1886.89
2023-10-20-09:08:18,1890.52
2023-10-20-09:08:19,1901.42
2023-10-20-09:08:21,1888.97
2023-10-20-09:08:22,1893.19
2023-10-20-09:08:24,1889.54
2023-10-20-09:08:24,1890.2
2023-10-20-09:08:25,1894.33
2023-10-20-09:08:26,1889.67
2023-10-20-09:08:27,1889.89
2023-10-20-09:08:28,1895.18
2023-10-20-09:08:29,1894.43
2023-10-20-09:08:30,1880.75
2023-10-20-09:08:31,1887.52
2023-10-20-09:08:32,1881.45
2023-10-20-09:08:33,1891.7
2023-10-20-09:08:34,1889.89
2023-10-20-09:08:36,1894.86
2023-10-20-09:08:36,1894.86
2023-10-20-09:08:37,1883.44
2023-10-20-09:08:38,1888.49
2023-10-20-09:08:39,1893.37
2023-10-20-09:08:40,1891.62
2023-10-20-09:08:41,1883.32
2023-10-20-09:08:42,1895.56
2023-10-20-09:08:43,1899.31
2023-10-20-09:08:44,1894.78
2023-10-20-09:08:45,1904.48
2023-10-20-09:08:46,1892.6
2023-10-20-09:08:47,1894.6
2023-10-20-09:08:48,1899.02
2023-10-20-09:08:50,1883.43
2023-10-20-09:08:50,1883.43
2023-10-20-09:08:52,1898.04
2023-10-20-09:08:52,1903.34
2023-10-20-09:08:53,1896.31
2023-10-20-09:08:54,1893.3
2023-10-20-09:08:55,1888.77
2023-10-20-09:08:56,1893.02
2023-10-20-09:08:57,1896.82
2023-10-20-09:08:58,1895.32
2023-10-20-09:08:59,1887.21
2023-10-20-09:09:00,1895.34
2023-10-20-09:09:01,1895.92
2023-10-20-09:09:02,1891.13
2023-10-20-09:09:03,1895.65
2023-10-20-09:09:06,1888.97
2023-10-20-09:09:06,1893.52
